Symbol	mouse_invivo_intes_Ctrl_6hr_1	mouse_invivo_intes_Ctrl_6hr_2	mouse_invivo_intes_Ctrl_6d_1	mouse_invivo_intes_Ctrl_6d_2	mouse_invivo_intes_X50_6hr_1	mouse_invivo_intes_X50_6hr_2	mouse_invivo_intes_X50_6hr_3	mouse_invivo_intes_X50_6hr_4	mouse_invivo_intes_X50_6hr_5	mouse_invivo_intes_X50_6d_1	mouse_invivo_intes_X50_6d_2	mouse_invivo_intes_X50_6d_3	mouse_invivo_intes_X50_6d_4	mouse_invivo_intes_X50_6d_5
ANGPTL8	91.6358630933957	68.9797501200805	75.3682948137565	53.4637738496532	85.6241141465529	59.4444772127688	50.8512322071956	51.0910029264297	65.7955589326438	96.2170324160664	94.5729208099611	103.487255288261	135.757160929513	139.954374586002
ANK1	3.61720512210772	0	0	1.84357840860873	0	0.743055965159609	1.78425376165598	2.00356874221293	0.926698013135829	13.3439679993085	12.8545717605772	11.4985839209179	13.7724656015448	15.8438914625663
ANK3	625.776486124636	1032.23268929692	875.431732067479	890.448371358017	312.113706405177	375.986318370762	563.824188683291	1018.81470541528	749.698692626885	641.212778072034	875.94724711362	496.355539252955	598.118506124233	558.497174055462
ANKFY1	1085.16153663232	1588.99781526614	1621.38459868568	1397.43243372542	1442.72028889945	1203.75066355857	1680.76704347994	1618.88354370805	1453.98918261012	984.64437552792	1039.38394521239	1061.70258203142	1166.72458595944	1017.97002646988
ANKH	1220.20386119101	889.346064048181	1147.91710562491	1375.30949282211	737.472208939666	1053.65335859633	911.753672206208	1081.92712079498	1047.16875484349	1040.82950394606	1175.27513239563	835.563764920032	971.942572451878	850.288841824391
ANKHD1	795.785126863699	1135.70231447704	1136.32198334587	1155.92366219767	487.044692295984	775.007371661473	1232.91934930429	984.754036797655	716.337564153996	910.199080373883	906.247309120695	839.396626227004	879.470303412934	760.506790203182
ANKHD1-EIF4EBP3	795.785126863699	1135.70231447704	1136.32198334587	1155.92366219767	487.044692295984	775.007371661473	1232.91934930429	984.754036797655	716.337564153996	910.199080373883	906.247309120695	839.396626227004	879.470303412934	760.506790203182
ANKIB1	275.510456800538	485.321813344852	444.479687363179	433.240926023052	244.90338024713	175.361207777668	330.979072787185	477.851145017784	413.30731385858	338.515398719299	335.137049472192	385.202561350749	496.792509198582	363.089179350477
ANKLE1	30.1433760175644	68.9797501200805	32.8528464572785	20.279362494696	21.1758561867819	11.8888954425537	25.8716795440118	39.0695904731521	15.7538662233091	52.6735578920071	72.536512077543	53.6600582976167	37.3824066327645	80.5397816013786
ANKLE2	77.7699101253161	128.105250223007	117.883743170235	112.458282925133	112.324106729887	116.659786530059	107.947352580187	119.212340161669	109.350365550028	126.416538940817	134.054819788877	161.938390219593	128.870928128741	145.235671740191
ANKMY2	295.405084972131	342.435188096114	386.504075967982	353.967054452876	316.717153402303	358.896031172091	286.372728745785	323.576351867388	438.328160213247	249.3215073555	235.055026479127	248.177769626477	282.335544831669	217.853507610286
ANKRA2	95.8559357358547	101.006062675832	139.141467348474	130.89406701122	183.217190485635	113.68756266942	116.868621388467	100.178437110647	114.910553628843	66.7198399965424	72.536512077543	81.4483027731682	71.8135706366266	72.6178358700955
ANKRD10	116.95629894815	142.886625248738	121.748783929914	81.1174499787841	153.755129704025	87.6806038888339	134.711159005027	133.23732135716	92.6698013135829	127.821167151271	168.945800281872	154.272667605648	105.260987097521	142.595023163097
ANKRD11	2588.11026486808	2007.8034409952	1845.55696274711	1815.9247324796	413.38954034196	1089.32004492399	1844.91838955229	1960.49201425535	1200.0739270109	1837.25369927321	1700.47620718493	1414.3258222729	1811.07922660315	1524.974553272
ANKRD12	55.4638118723184	83.761125145812	92.7609782323157	90.3353420218278	61.6861897614951	59.4444772127688	76.7229117512073	71.126690348559	68.5756529720513	36.5203334717916	69.7819609859907	61.325780911562	34.4311640038621	35.6487557907741
ANKRD13A	4617.96520589086	3756.9328190401	3718.16921081199	3252.0723127858	3006.05088912361	3415.82827183872	3265.18438383045	3200.70106568516	4361.96754783035	3062.79181289391	2974.91517887645	2878.47884153644	3370.31908220661	2837.37689608791
ANKRD13B	110.324756224286	86.2246876501006	38.6504075967982	47.933038623827	43.2724017729891	78.020876341759	95.4575762485952	81.1445340596237	53.7484847618781	249.3215073555	238.727761267863	258.718138220652	155.432111788863	266.705506286532
ANKRD13C	360.51477717007	475.467563327698	543.038226735015	462.738180560791	455.741252715524	323.97240080959	342.576722237949	387.690551618202	383.652977438233	413.663007978563	426.037235493417	369.871116122858	369.889076155776	413.261502315271
ANKRD16	151.319747608173	216.793500377396	189.386997224311	173.296370409221	153.755129704025	153.812584788039	146.308808455791	112.199849563924	139.93139998351	129.225795361724	137.727554577613	145.64872966496	148.545878988091	191.447021839343
ANKRD17	691.489045842927	990.352126724013	945.002465741716	894.135528175234	343.417145985637	410.909948733264	968.8497925792	971.730839973271	651.468703234488	1066.81512583945	1048.56578218423	992.711078505909	1015.22746434245	914.984731963203
ANKRD22	0	4.92712500857718	0	1.84357840860873	1.8413787988506	1.48611193031922	6.24488816579594	0	1.85339602627166	25.2833077881634	55.0910218310453	47.9107663371578	17.7074557734148	47.5316743876988
ANKRD23	18.0860256105386	7.39068751286577	0	25.8100977205222	19.3344773879313	14.8611193031922	14.2740300932479	17.0303343088099	10.1936781444941	16.1532244202155	29.3818783098908	45.0361203569283	21.6424459452847	29.0471343480382
ANKRD24	24.1147008140515	9.85425001715435	19.3252037983991	12.9050488602611	9.206893994253	18.5763991289902	10.7055225699359	10.0178437110647	16.6805642364449	18.9624808411226	15.6091228521295	24.913598495322	5.90248525780493	10.5625943083775
ANKRD27	240.544140620164	270.991875471745	280.215455076787	226.760144258874	208.996493669543	215.486229896287	205.189182590438	270.481780198746	273.375913875069	301.292751142281	358.091641901794	338.250010340334	309.880476034759	361.76885506193
ANKRD28	116.95629894815	256.210500446013	143.006508108153	180.670684043656	197.94822087644	146.382025136443	215.002578279546	214.381855416784	156.611964219955	304.102007563188	277.291476549595	387.118992004235	332.506669523011	330.081072136798
ANKRD29	3.61720512210772	12.3178125214429	19.3252037983991	7.37431363443492	9.206893994253	11.1458394773941	0.892126880827992	1.00178437110647	0.926698013135829	7.72545515749438	25.7091435211545	22.0389525150926	6.88623280077242	10.5625943083775
ANKRD35	6.63154272386416	9.85425001715435	3.86504075967982	5.53073522582619	9.206893994253	2.22916789547883	3.56850752331197	8.01427496885172	2.78009403940749	7.72545515749438	6.42728588028862	5.74929196045893	2.95124262890246	2.64064857709438
ANKRD37	1.20573504070257	7.39068751286577	15.4601630387193	33.1844113549571	46.9551593706903	45.3264138747362	25.8716795440118	19.0339030510228	23.1674503283957	18.2601667358958	23.8727761267863	11.4985839209179	42.301144347602	18.4845400396607
ANKRD39	9.04301280526931	19.7085000343087	19.3252037983991	16.5922056774786	33.1448183793108	12.6319514077134	24.0874257823558	14.0249811954905	16.6805642364449	35.1157052613381	29.3818783098908	39.2868283964694	35.4149115468296	31.6877829251326
ANKRD40	1146.0511561878	933.690189125375	1188.50003360154	1061.90116335863	1180.32381006323	1052.91030263117	843.059902382453	989.762958653188	1133.35167006512	1094.90769004852	1174.35694869845	987.920001872193	1247.39188448278	974.399324947826
ANKRD44	56.0666793926697	56.6619375986375	54.1105706355175	29.4972545377397	44.1930911724144	36.4097422928209	60.6646278963035	93.1659465129013	64.868860919508	83.5753785219847	49.5819196479408	69.9497188522504	76.7323083514641	76.578808735737
ANKRD46	411.155648879578	364.607250634711	430.9520447043	363.18494649592	740.234277137941	739.340685333811	393.427954445145	477.851145017784	539.338243645052	240.893738092779	206.59133186642	257.759922893909	371.856571241711	275.947776306363
ANKRD49	26.5261708954566	27.0991875471745	32.8528464572785	25.8100977205222	11.9689621925289	16.3472312335114	29.4401870673237	30.053531133194	33.3611284728898	40.0319039979254	42.2364500704681	45.9943356836715	28.5286787460572	64.6958901388123
ANKRD52	1736.86132613206	1253.95331468289	1053.22360701275	1198.32596559567	252.268895442532	556.548917904547	887.666246423852	925.648758902374	1177.83317469564	1264.8677035134	1157.82964214914	1159.44054535922	1206.07448767814	1197.5341297123
ANKRD54	435.873217213981	253.746937941725	276.350414317107	339.218427184006	556.096397252881	470.354425946033	304.215266362345	295.526389476407	317.857418505589	310.422834510229	284.636946127067	209.849156556751	238.066905398132	269.346154863627
ANKRD6	4.22007264245901	0	5.79756113951973	3.68715681721746	1.8413787988506	5.94444772127687	6.24488816579594	9.01605933995819	1.85339602627166	3.51157052613381	9.18183697184088	4.79107663371578	0.983747542967488	3.96097286564157
ANKRD63	7.23441024421545	9.85425001715435	1.93252037983991	11.0614704516524	3.6827575977012	4.45833579095766	7.13701504662394	8.01427496885172	10.1936781444941	23.8786795777099	26.6273272183386	49.8271969906441	20.6586984023173	21.125188616755
ANKRD9	566.69546913021	256.210500446013	280.215455076787	530.950581679314	490.727449893685	638.285074072105	380.046051232725	321.572783125175	360.485527109837	313.934405036363	178.127637253713	172.478758813768	308.896728491791	289.151019191835
ANKS1A	639.039571572365	477.931125831986	446.412207743019	523.576268044879	413.38954034196	482.986377353746	421.97601463164	506.902891779871	593.08672840693	409.449123347202	309.427905951038	368.912900796115	367.921581069841	406.659880872535
ANKS3	178.448786023981	93.6153751629664	143.006508108153	147.486272688698	192.424084479888	240.007076746554	154.337950383243	164.29263686146	96.3765933661262	109.561000415375	111.100227359275	114.027623882436	94.4397641248789	91.1023759097561
ANKS4B	737.909844909976	1194.82781457997	1358.56182702746	1137.48787811159	716.296352752884	1037.30612736281	1156.19643755308	1151.05024240133	1053.65564093544	511.986982710309	564.682973768214	443.653696282081	569.589827378176	493.801283916649
ANKS6	28.3347734565105	9.85425001715435	27.0552853177587	12.9050488602611	18.413787988506	16.3472312335114	16.9504107357319	16.0285499377034	15.7538662233091	14.0462821045352	21.118225035234	11.4985839209179	25.5774361171547	19.8048643282079
ANKZF1	270.687516637728	211.866375368819	220.30732330175	274.693182882701	123.37237952299	227.37512533884	169.504107357319	232.4139740967	207.580354942426	175.57852630669	179.964004648081	137.983007051014	199.7007512224	162.399887491304
ANLN	24.7175683344028	49.2712500857718	23.1902445580789	22.1229409033048	23.9379243850578	12.6319514077134	43.7142171605716	50.0892185553233	22.2407523152599	68.8267823122227	144.154840457902	101.570824634774	62.9598427499192	97.7039973524921
ANO1	20.4974956919438	36.9534375643288	7.73008151935964	23.9665193119135	6.4448257959771	13.375007372873	18.7346644973878	24.0428249065552	18.5339602627166	219.824314935976	322.282477711615	306.62890455781	154.448364245896	236.338047649947
ANO10	754.187267959461	593.71856353355	771.075631556124	851.733224777233	484.282624097708	642.743409863062	462.1217242689	681.213372352396	714.484168127724	546.400373866421	592.228484683737	455.152280202999	509.581227257159	427.78506948929
ANO3	3.01433760175644	12.3178125214429	3.86504075967982	7.37431363443492	4.6034469971265	2.97222386063844	18.7346644973878	20.0356874221293	2.78009403940749	35.8180193665649	51.4182870423089	45.0361203569283	18.6912033163823	48.851998676246
ANO6	10013.6295130349	10780.5495187669	13405.8938749495	11999.8518616342	4175.32642639374	6863.60795017931	6149.43058954735	11170.8975222082	10538.4098053806	7619.40572760514	9039.51849877735	6471.78631682327	6415.01772769099	5396.16536729237
ANO7	1527.66629657016	923.835939108221	1225.2179208185	1076.6497906275	651.848094793113	813.646281849772	1367.63050830931	1152.05202677243	857.195662150642	557.637399550049	494.901012782224	367.954685469372	490.890023940777	378.933070813044
ANO8	40.3921238635363	22.1720625385973	23.1902445580789	29.4972545377397	23.0172349856325	28.9791826412248	16.9504107357319	21.0374717932358	16.6805642364449	21.7717372620296	25.7091435211545	21.0807371883494	20.6586984023173	15.8438914625663
ANO9	2737.6214099152	2330.53012905701	2836.93991760499	2722.96530951509	4076.81266065523	3044.30028925892	2987.73292389295	2528.50375267272	2530.81227387395	2876.67857500882	2951.96058644684	2788.40660082258	3500.17375787832	2994.49548642503
ANPEP	401243.301109962	222811.983575373	213796.662142069	216395.546445676	119873.759805174	127599.799505104	247378.754911675	264597.298802866	299348.479089227	269676.677067288	216065.151253965	182889.768338832	251240.26874601	127680.639999667
ANTKMT	71.7412349218032	32.0263125557517	81.1658559532762	64.5252443013055	251.348206043107	160.500088474476	74.9386579895513	46.0820810708974	89.8897072741754	61.1013271547283	48.6637359507567	58.4511349313325	40.333649261667	88.4617273326618
ANTXR1	33.7605811396721	29.5627500514631	19.3252037983991	46.0894602152183	12.8896515919542	21.5486229896287	16.0582838549039	38.0678061020457	20.3873562889882	188.922494305999	137.727554577613	240.512047012532	145.594636359188	117.5088616807
ANTXR2	399.098298472552	487.785375849141	440.6146466035	497.766170324357	426.279191933914	390.847437673955	326.518438383045	427.761926462461	568.065882052263	233.168282935285	242.400496056599	268.300291488084	265.611836601222	246.900641958325
ANXA1	5.42580768316159	7.39068751286577	5.79756113951973	9.21789204304365	5.5241363965518	23.0347349199479	5.35276128496795	3.0053531133194	7.41358410508663	98.3239747317467	120.282064331116	176.311620120741	76.7323083514641	171.642157511135
ANXA10	0	0	0	0	0	0	0	0	0	112.370256836282	77.1274305634634	170.562328160282	197.733256136465	147.876320317285
ANXA11	5096.64201704978	3503.18588109837	3580.96026384335	4077.99543984251	3769.30240124718	4613.63448767601	3258.04736878383	3552.32737994353	3455.65689098351	4192.81520820377	4174.06308739886	3979.46825196433	3967.45384078788	3974.17610852704
ANXA13	311.079640501264	379.388625660443	446.412207743019	425.866612388617	811.12736089369	731.167069717056	381.830304994381	312.556723785217	504.123719145891	639.105835756353	817.183490493838	756.990108127093	593.199768409395	764.467763068823
ANXA2	13797.2260707596	12549.3873968461	15249.5183173167	16955.3906239745	25435.8860379228	24029.6868572966	16464.2015856806	13325.7357044582	19367.9884745388	18149.9034213752	18788.792995478	20551.8023279872	17669.0896192391	16978.0500264283
ANXA3	11.4544828866745	9.85425001715435	9.66260189919955	11.0614704516524	23.0172349856325	15.6041752683518	11.5976494507639	14.0249811954905	15.7538662233091	100.430917047427	127.627533908588	114.027623882436	86.569783781139	122.790158834889
ANXA4	10275.2740168673	11354.5595822661	13643.5938816698	13367.7870408219	21440.094044417	16666.74529853	13224.8888813942	10682.0267491082	14308.2173228172	8741.00135365228	10865.7858724765	9151.91458572388	8345.1304069932	8976.88483783235
ANXA5	54.2580768316159	44.3441250771946	46.3804891161578	90.3353420218278	289.096471419544	202.111222523414	71.3701504662394	94.1677308840077	45.4082026436556	148.188276202847	171.700351373424	195.475926655604	210.521974195042	172.962481799682
ANXA6	125.999311753419	105.933187684409	69.5707336742368	90.3353420218278	166.644781295979	221.430677617564	146.308808455791	143.255165068224	148.271682101733	183.303981464185	200.164045986131	243.386692992762	174.123315105245	198.048643282079
ANXA7	1196.69202789731	1423.9391274788	1140.18702410555	1190.95165196124	1238.32724222703	1110.12561194846	1264.14379013326	1077.91998331056	1474.3765388991	1928.55453295269	1881.3583955302	2090.82584295357	1807.14423643128	1723.02319655408
ANXA8	0.602867520351287	2.46356250428859	0	1.84357840860873	0	0	0.892126880827992	0	0	61.803641259955	73.4546957747271	151.398021625419	34.4311640038621	95.0633487753977
ANXA8L1	0.602867520351287	2.46356250428859	0	1.84357840860873	0	0	0.892126880827992	0	0	61.803641259955	73.4546957747271	151.398021625419	34.4311640038621	95.0633487753977
ANXA9	13.8659529680796	17.2449375300201	15.4601630387193	11.0614704516524	11.0482727931036	20.0625110593095	20.5189182590438	7.01249059774526	9.26698013135829	61.803641259955	57.8455729225976	79.5318721196819	66.8948329217892	66.0162144273595
AOAH	6.63154272386416	4.92712500857718	13.5276426588794	0	10.1275833936783	14.8611193031922	12.4897763315919	13.023196824384	6.4868860919508	23.8786795777099	21.118225035234	20.1225218616063	9.83747542967488	13.2032428854719
AOC1	36915.9897411907	25261.3699189752	32729.1651529687	35380.1132396101	19394.322198894	28338.6683992572	23435.2810324705	27990.8571130857	34950.4155654178	7247.88156594018	9415.05563092564	3388.2493953638	7432.21268711937	4234.27999337084
AOC2	65.7125597182903	83.761125145812	75.3682948137565	75.5867147529579	59.8448109626445	57.9583652824495	88.3205612019712	67.1195528641332	43.5548066173839	30.1995065247508	23.8727761267863	38.3286130697262	23.6099410312197	29.0471343480382
AOC3	34.3634486600234	2.46356250428859	15.4601630387193	23.9665193119135	2.7620681982759	3.71527982579805	8.92126880827992	24.0428249065552	12.0470741707658	108.156372204921	145.073024155086	141.815868357987	88.5372788670739	51.4926472533404
AOPEP	160.965627933794	192.15787533451	210.64472140255	188.04499767809	326.844736795982	274.930707109055	146.308808455791	159.283715005928	164.025548325042	113.072570941509	122.118431725484	154.272667605648	136.740908472481	141.274698874549
AP1AR	311.682508021616	386.779313173308	463.804891161578	296.816123786006	408.786093344833	300.194609924482	312.244408289797	361.644157969434	385.506373464505	238.786795777099	248.827781936888	270.21672214157	239.0506529411	258.783560555249
AP1B1	3267.54196030398	2224.5969413726	1895.80249262295	2164.36105170665	2046.69253492244	2456.54302081767	2495.27888567589	2339.1665065336	2282.45720635355	2371.01241924555	1761.07633119908	2001.71181756645	2260.65185373929	2061.02621442216
AP1G1	898.272605323418	1320.46950229868	1236.81304309754	1224.1360633162	490.727449893685	581.812820719974	1096.4239365376	1192.12340161669	1010.10083431805	1283.83018435452	1200.98427591679	1190.103435815	1356.58786175217	1275.43326273659
AP1G2	2075.07000504913	1236.70837715287	1360.4943474073	1426.92968826316	1140.73416588795	1288.45904358676	1449.70618134549	1281.28221064517	1335.37183692873	881.404202059586	695.065058768355	730.160078978285	811.591722948178	563.77847120965
AP1M1	632.4080288485	401.56068819904	450.277248502699	488.548278281313	280.810266824717	412.396060663583	661.95814557437	461.82259508008	509.683907224706	462.824995344436	424.200868099049	396.701145271666	377.759056499515	351.206260753553
AP1M2	1284.71068586859	756.313688816597	825.186202191642	772.459353207058	1397.60650832761	1273.59792428357	1174.03897516964	977.74154619991	1026.7813985545	664.389143544517	772.192489331818	619.965316402822	855.860362381715	691.849927198728
AP1S1	752.378665398407	606.036376054993	626.136603068131	754.023569120971	1350.65134895692	1116.81311563489	777.934640082009	560.99924781962	507.830511198434	1111.06091446874	740.056059930375	920.844929000172	948.332631420659	962.516406350902
AP1S2	4.8229401628103	2.46356250428859	7.73008151935964	0	16.5724091896554	1.48611193031922	6.24488816579594	8.01427496885172	0.926698013135829	1.40462821045352	12.8545717605772	5.74929196045893	4.91873771483744	10.5625943083775
AP1S3	155.539820250632	182.303625317356	177.791874945272	151.173429505916	98.5137657385071	106.257003017824	123.113509554263	162.289068119247	145.491588062325	305.506635773641	186.39129052837	186.851988714915	271.514321859027	195.407994704984
AP2A1	2014.783253014	1313.07881478582	985.585393718354	1192.79523036985	656.451541790239	798.78516254658	868.039455045636	1041.85574595072	1415.99456407155	1294.36489593292	1083.45676267722	1056.9115053977	1283.79054357257	1192.25283255811
AP2A2	3496.63161803747	2847.87825495761	3146.14317837937	3176.48559803284	3113.77154885637	3365.30046620787	3502.4901341307	3209.71712502511	3214.71540756819	2171.55521336115	2146.7134840164	1889.6006243375	1990.12127942323	1969.92383851241
AP2M1	7756.49351683966	6796.96894933222	7065.29450869471	7446.21319237066	10301.5936901697	8476.03939457566	10240.7244650245	5766.27084008881	5955.88813042397	7471.21745140229	6502.57694345771	7153.07741413766	6738.67066932729	6080.09334875981
AP2S1	1586.14444604424	1288.44318974293	1205.8927170201	1535.70081437107	3469.15765703453	3091.85587102913	1912.72003249522	1149.04667365912	1545.73228591056	1216.40803025275	973.274719015134	1079.90867323954	1117.53720881107	1081.34559232015
AP3B1	559.461058885995	783.412876363771	859.97156902876	737.431363443492	583.71707923564	610.048947396039	816.296095957613	665.184822414693	705.217187996366	606.097072810696	599.57395426121	597.926363887729	634.51716521403	543.973606881442
AP3B2	4.8229401628103	4.92712500857718	1.93252037983991	5.53073522582619	4.6034469971265	2.22916789547883	7.13701504662394	4.00713748442586	6.4868860919508	3.51157052613381	8.26365327465679	1.91643065348631	2.95124262890246	3.96097286564157
AP3D1	2687.58340572604	1495.38244010317	1603.99191526713	1863.85777110343	998.947998376451	1593.1119893022	1786.03801541764	1830.26004601151	1858.95621435047	1699.60013464876	1406.65742408602	1423.90797554033	1923.22644650144	1429.91120449661
AP3M1	777.699101253161	955.862251663972	1086.07645347003	949.442880433496	1448.244425296	1307.03544271575	993.829345242383	943.68087758229	1125.0113879469	795.019567116694	985.211107078527	835.563764920032	964.072592108138	940.070893445599
AP3M2	22.3060982529976	12.3178125214429	23.1902445580789	25.8100977205222	8.2862045948277	4.45833579095766	18.7346644973878	20.0356874221293	10.1936781444941	8.42776926272114	10.100020669025	22.0389525150926	14.7562131445123	9.24227001983033
AP3S1	432.858879612224	571.546500994953	579.756113951973	444.302396474704	718.137731551734	462.180810329277	421.083887750812	386.688767247096	632.934742971771	343.431597455887	369.109846268003	352.623240241481	323.652941636304	344.604639310817
AP3S2	716.809481697681	477.931125831986	514.050421037416	516.201954410444	611.337761218399	611.535059326359	478.180008123804	509.908244893191	538.411545631917	406.639866926295	347.073437535585	336.333579686848	359.067853183133	367.050152216119
AP4B1	101.281743419016	135.495937735872	156.534150767033	143.799115871481	148.230993307473	173.132039882189	104.378845056875	130.23196824384	126.957627799609	136.951250519219	146.909391549454	160.021959566107	163.302092132603	159.75923891421
AP4E1	36.1720512210772	96.078937667255	71.5032540540767	55.3073522582619	18.413787988506	31.2083505367036	47.2827246838836	61.1088466374944	67.6489549589155	40.0319039979254	49.5819196479408	42.1614743766988	50.1711246913419	58.0942686960764
AP4M1	150.114012567471	93.6153751629664	100.491059751675	103.240390882089	83.7827353477023	163.472312335114	87.4284343211432	113.201633935031	89.8897072741754	99.7286029422002	108.345676267722	110.194762575463	75.7485608084966	101.664970218134
AP4S1	25.3204358547541	44.3441250771946	25.1227649379188	29.4972545377397	56.1620533649433	54.9861414218111	21.4110451398718	28.049962390981	51.8950887356064	29.497192419524	23.8727761267863	23.9553831685789	11.8049705156099	23.7658371938494
AP5B1	599.853182749531	307.945313036074	378.773994448622	519.889111227662	354.465418778741	439.889131374489	340.792468476293	318.567430011856	502.270323119619	358.180193665649	229.545924296022	295.130320636892	389.564027015125	299.713613500212
AP5M1	203.769221878735	285.773250497476	349.786188751024	307.877594237658	237.537865051727	191.708439011179	254.256161035978	262.467505229894	257.62204765176	182.601667358958	218.527719929813	192.601280675374	203.63574139427	205.970589013362
AP5S1	2011.76891541225	758.777251320885	1273.5309303145	1436.1475803062	1789.82019248278	2312.3901635767	1085.71841396767	1007.7950773331	1345.56551507322	1273.29547277612	995.311127747552	1027.20683026866	1228.70068116639	874.05467901824
AP5Z1	567.901204170913	327.653813070382	372.976433309103	388.995044216442	383.006790160925	618.222563012795	302.431012600689	332.592411207346	349.365150952207	290.055725458653	217.609536232629	205.058079923035	309.880476034759	180.884427530965
APAF1	458.179315466978	453.2955007891	525.645543316456	518.045532819053	313.034395804602	205.083446384052	430.89728343992	418.745867122502	428.134482068753	316.041347352043	238.727761267863	296.088535963635	467.280082909557	381.573719390138
APBA1	16.880290569836	17.2449375300201	9.66260189919955	5.53073522582619	13.8103409913795	17.090287198671	20.5189182590438	13.023196824384	7.41358410508663	19.6647949463493	34.8909804929954	20.1225218616063	16.7237082304473	15.8438914625663
APBA3	1695.26346722782	692.261063705093	946.934986121556	1375.30949282211	990.661793781623	1477.1952587373	780.611020724493	786.400731318575	1154.66572436724	993.072144790641	698.737793557091	678.416451334154	918.820205131634	612.630469885896
APBB1	13.2630854477283	7.39068751286577	1.93252037983991	5.53073522582619	4.6034469971265	9.65972754707492	8.02914192745193	7.01249059774526	6.4868860919508	15.4509103149888	22.0364087324181	12.456799247661	8.85372788670739	15.8438914625663
APBB1IP	43.4064614652927	49.2712500857718	38.6504075967982	38.7151465807833	89.3068717442541	33.4375184321824	70.4780235854114	61.1088466374944	65.7955589326438	38.6272757874719	33.9727967958113	49.8271969906441	55.0898624061793	38.2894043678685
APBB2	261.644503832459	332.580938078959	295.675618115506	348.43631922705	106.799970333335	95.11116354043	222.13959332617	349.622745516156	297.470062216601	220.526629041203	258.927802605913	206.974510576522	207.57073156614	205.970589013362
APC	941.679066788711	1411.62131495736	1310.24881753146	1017.65528155202	361.830933974143	401.250221186189	1118.7271085583	1239.2072670587	832.174815795974	1044.34107447219	1218.42976616328	964.922834030358	1227.71693362343	814.640086033616
APCDD1	18.6888931308899	9.85425001715435	17.3926834185592	35.0279897635659	1.8413787988506	25.2639028154267	6.24488816579594	12.0214124532776	7.41358410508663	15.4509103149888	25.7091435211545	16.2896605546336	15.7399606874798	15.8438914625663
APEH	1786.29646280086	1152.94725200706	1120.86182030715	1504.35998142472	1908.58912500865	2458.77218871315	1469.3329727237	1438.56235690888	1368.73296540162	653.854431966115	473.78278774699	509.770553827359	641.403398014802	609.989821308802
APEX1	77.1670426049648	133.032375231584	65.7056929145569	40.5587249893921	156.517197902301	108.486170913303	127.574143958403	96.1712996262207	75.0625390640021	134.844308203538	223.118638415733	214.640233190467	140.675898644351	283.869722037646
APEX2	62.6982221165339	51.7348125900604	46.3804891161578	75.5867147529579	65.3689473591963	54.2430854566515	74.9386579895513	49.0874341842168	39.8480145648406	71.6360387331297	91.8183697184088	78.5736567929387	103.293492011586	99.0243216410393
APH1A	3904.77292931529	2278.79531646694	1913.19517604151	2444.58496981518	1903.98567801152	2314.61933147218	2250.83612032902	2314.12189725593	2578.07387254388	2391.37952829712	1891.45841619922	1917.38886881305	2447.56388690311	1917.11086697052
APH1B	40.9949913838875	34.4898750600402	57.9756113951973	49.7766170324357	45.1137805718397	54.2430854566515	35.6850752331197	30.053531133194	48.1882966830631	24.5809936829367	15.6091228521295	16.2896605546336	15.7399606874798	30.3674586365854
API5	151.922615128524	241.429125420282	241.565047479989	235.978036301917	361.830933974143	235.548740955596	183.778137450566	177.315833685844	273.375913875069	190.327122516452	237.809577570679	215.59844851721	194.782013507563	282.549397749099
APIP	10.2487478459719	14.7813750257315	7.73008151935964	14.7486272688698	22.0965455862072	11.8888954425537	15.1661569740759	9.01605933995819	7.41358410508663	37.9249616822451	46.8273685563885	30.662890455781	21.6424459452847	26.4064857709438
APLF	33.1577136193208	61.5890626072147	38.6504075967982	49.7766170324357	42.3517123735638	36.4097422928209	49.9591053263676	49.0874341842168	53.7484847618781	54.7805002076874	48.6637359507567	68.033288198764	38.366154175732	58.0942686960764
APLN	10.2487478459719	9.85425001715435	3.86504075967982	5.53073522582619	6.4448257959771	5.20139175611727	10.7055225699359	8.01427496885172	8.34028211822246	16.1532244202155	16.5273065493136	18.20609120812	22.6261934882522	36.9690800793213
APLNR	19.2917606512412	17.2449375300201	3.86504075967982	18.4357840860873	3.6827575977012	20.8055670244691	7.13701504662394	17.0303343088099	8.34028211822246	39.3295898926987	33.9727967958113	41.2032590499557	43.2848918905695	17.1642157511135
APLP1	6978.19154806615	3791.42269410014	4075.68548108237	4741.68366694165	5508.48467676157	6255.78817067875	3731.76674250349	4104.31056842319	5928.0871900299	1991.06048831787	1539.79406017772	1494.81590971932	1899.61650547022	1169.80731965281
APLP2	5029.72372229079	4259.49956991497	4324.98061008172	3777.49215923929	9127.71470590243	5912.49631477501	7050.47873918362	5492.78370677675	6250.57809860116	3408.33035266548	4054.69920676493	3654.6332561984	4277.33431682264	3024.86294506161
APMAP	90.4301280526931	160.131562778758	117.883743170235	101.39681247348	97.5930763390818	72.0764286204821	95.4575762485952	87.1552402862625	92.6698013135829	106.751743994468	135.891187183245	131.275499763812	121.984695327969	151.837293182927
APOA1	167315.631525654	102834.026054014	143362.091858044	148426.497677089	370977.062468034	348646.31718868	157209.706812628	140853.887930682	228515.389757177	72843.3166800145	66319.4902639095	57460.3402834801	69295.1769266299	48058.4837788292
